Table Name,Sort,Variable Name,Variable Description,Variable Type,Variable Width,Decimal Places,Source,Variable Description (Simplified),Select Column? (y/n),Variable-Catg,Variable-Sub-Catg
ACS1418_09,107,MOEFBPCOLL,2018 Female 25+ Below Poverty: Some College MOE (ACS 5-Yr),N,9,0,MOE,Female 25+ Below Poverty: Some College MOE,,Female 25+ Below Poverty,Some College MOE
ACS1418_09,108,RELFBPCOLL,2018 Female 25+ Below Poverty: Some College REL (ACS 5-Yr),N,1,0,REL,Female 25+ Below Poverty: Some College REL,,Female 25+ Below Poverty,Some College REL
ACS1418_09,109,ACSFBPBACH,2018 Female 25+ Below Poverty: Bachelor/Higher (ACS 5-Yr),N,9,0,ACS,Female 25+ Below Poverty: Bachelor/Higher,y,Female 25+ Below Poverty,Bachelor/Higher
ACS1418_09,110,MOEFBPBACH,2018 Female 25+ Below Poverty: Bachelor/Higher MOE (ACS 5-Yr),N,9,0,MOE,Female 25+ Below Poverty: Bachelor/Higher MOE,,Female 25+ Below Poverty,Bachelor/Higher MOE
ACS1418_09,111,RELFBPBACH,2018 Female 25+ Below Poverty: Bachelor/Higher REL (ACS 5-Yr),N,1,0,REL,Female 25+ Below Poverty: Bachelor/Higher REL,,Female 25+ Below Poverty,Bachelor/Higher REL
ACS1418_09,112,ACSP25APOV,2018 Population 25+ w/Income at/Above Poverty Level (ACS 5-Yr),N,9,0,ACS,Population 25+ w/Income at/Above Poverty Level,y,Population 25+ w/Income at/Above Poverty Level,
ACS1418_09,113,MOEP25APOV,2018 Population 25+ w/Income at/Above Poverty Level MOE (ACS 5-Yr),N,9,0,MOE,Population 25+ w/Income at/Above Poverty Level MOE,,Population 25+ w/Income at/Above Poverty Level MOE,
ACS1418_09,114,RELP25APOV,2018 Population 25+ w/Income at/Above Poverty Level REL (ACS 5-Yr),N,1,0,REL,Population 25+ w/Income at/Above Poverty Level REL,,Population 25+ w/Income at/Above Poverty Level REL,
ACS1418_09,115,ACSMAPLTHS,2018 Male 25+ at/Above Poverty: < High School Grad (ACS 5-Yr),N,9,0,ACS,Male 25+ at/Above Poverty: < High School Grad,y,Male 25+ at/Above Poverty,< High School Grad
ACS1418_09,116,MOEMAPLTHS,2018 Male 25+ at/Above Poverty: < High School Grad MOE (ACS 5-Yr),N,9,0,MOE,Male 25+ at/Above Poverty: < High School Grad MOE,,Male 25+ at/Above Poverty,< High School Grad MOE
ACS1418_09,117,RELMAPLTHS,2018 Male 25+ at/Above Poverty: < High School Grad REL (ACS 5-Yr),N,1,0,REL,Male 25+ at/Above Poverty: < High School Grad REL,,Male 25+ at/Above Poverty,< High School Grad REL
ACS1418_09,118,ACSMAPHSGR,2018 Male 25+ at/Above Poverty: High School Grad (ACS 5-Yr),N,9,0,ACS,Male 25+ at/Above Poverty: High School Grad,y,Male 25+ at/Above Poverty,High School Grad
ACS1418_09,119,MOEMAPHSGR,2018 Male 25+ at/Above Poverty: High School Grad MOE (ACS 5-Yr),N,9,0,MOE,Male 25+ at/Above Poverty: High School Grad MOE,,Male 25+ at/Above Poverty,High School Grad MOE
ACS1418_09,120,RELMAPHSGR,2018 Male 25+ at/Above Poverty: High School Grad REL (ACS 5-Yr),N,1,0,REL,Male 25+ at/Above Poverty: High School Grad REL,,Male 25+ at/Above Poverty,High School Grad REL
ACS1418_09,121,ACSMAPCOLL,2018 Male 25+ at/Above Poverty: Some College (ACS 5-Yr),N,9,0,ACS,Male 25+ at/Above Poverty: Some College,y,Male 25+ at/Above Poverty,Some College
ACS1418_09,122,MOEMAPCOLL,2018 Male 25+ at/Above Poverty: Some College MOE (ACS 5-Yr),N,9,0,MOE,Male 25+ at/Above Poverty: Some College MOE,,Male 25+ at/Above Poverty,Some College MOE
ACS1418_09,123,RELMAPCOLL,2018 Male 25+ at/Above Poverty: Some College REL (ACS 5-Yr),N,1,0,REL,Male 25+ at/Above Poverty: Some College REL,,Male 25+ at/Above Poverty,Some College REL
ACS1418_09,124,ACSMAPBACH,2018 Male 25+ at/Above Poverty: Bachelor/Higher (ACS 5-Yr),N,9,0,ACS,Male 25+ at/Above Poverty: Bachelor/Higher,y,Male 25+ at/Above Poverty,Bachelor/Higher
ACS1418_09,125,MOEMAPBACH,2018 Male 25+ at/Above Poverty: Bachelor/Higher MOE (ACS 5-Yr),N,9,0,MOE,Male 25+ at/Above Poverty: Bachelor/Higher MOE,,Male 25+ at/Above Poverty,Bachelor/Higher MOE
ACS1418_09,126,RELMAPBACH,2018 Male 25+ at/Above Poverty: Bachelor/Higher REL (ACS 5-Yr),N,1,0,REL,Male 25+ at/Above Poverty: Bachelor/Higher REL,,Male 25+ at/Above Poverty,Bachelor/Higher REL
ACS1418_09,127,ACSFAPLTHS,2018 Female 25+ at/Above Poverty: < High School Grad (ACS 5-Yr),N,9,0,ACS,Female 25+ at/Above Poverty: < High School Grad,y,Female 25+ at/Above Poverty,< High School Grad
ACS1418_09,128,MOEFAPLTHS,2018 Female 25+ at/Above Poverty: < High School Grad MOE (ACS 5-Yr),N,9,0,MOE,Female 25+ at/Above Poverty: < High School Grad MOE,,Female 25+ at/Above Poverty,< High School Grad MOE
ACS1418_09,129,RELFAPLTHS,2018 Female 25+ at/Above Poverty: < High School Grad REL (ACS 5-Yr),N,1,0,REL,Female 25+ at/Above Poverty: < High School Grad REL,,Female 25+ at/Above Poverty,< High School Grad REL
ACS1418_09,130,ACSFAPHSGR,2018 Female 25+ at/Above Poverty: High School Grad (ACS 5-Yr),N,9,0,ACS,Female 25+ at/Above Poverty: High School Grad,y,Female 25+ at/Above Poverty,High School Grad
ACS1418_09,131,MOEFAPHSGR,2018 Female 25+ at/Above Poverty: High School Grad MOE (ACS 5-Yr),N,9,0,MOE,Female 25+ at/Above Poverty: High School Grad MOE,,Female 25+ at/Above Poverty,High School Grad MOE
ACS1418_09,132,RELFAPHSGR,2018 Female 25+ at/Above Poverty: High School Grad REL (ACS 5-Yr),N,1,0,REL,Female 25+ at/Above Poverty: High School Grad REL,,Female 25+ at/Above Poverty,High School Grad REL
ACS1418_09,133,ACSFAPCOLL,2018 Female 25+ at/Above Poverty: Some College (ACS 5-Yr),N,9,0,ACS,Female 25+ at/Above Poverty: Some College,y,Female 25+ at/Above Poverty,Some College
ACS1418_09,134,MOEFAPCOLL,2018 Female 25+ at/Above Poverty: Some College MOE (ACS 5-Yr),N,9,0,MOE,Female 25+ at/Above Poverty: Some College MOE,,Female 25+ at/Above Poverty,Some College MOE
ACS1418_09,135,RELFAPCOLL,2018 Female 25+ at/Above Poverty: Some College REL (ACS 5-Yr),N,1,0,REL,Female 25+ at/Above Poverty: Some College REL,,Female 25+ at/Above Poverty,Some College REL
ACS1418_09,136,ACSFAPBACH,2018 Female 25+ at/Above Poverty: Bachelor/Higher (ACS 5-Yr),N,9,0,ACS,Female 25+ at/Above Poverty: Bachelor/Higher,y,Female 25+ at/Above Poverty,Bachelor/Higher
ACS1418_09,137,MOEFAPBACH,2018 Female 25+ at/Above Poverty: Bachelor/Higher MOE (ACS 5-Yr),N,9,0,MOE,Female 25+ at/Above Poverty: Bachelor/Higher MOE,,Female 25+ at/Above Poverty,Bachelor/Higher MOE
ACS1418_09,138,RELFAPBACH,2018 Female 25+ at/Above Poverty: Bachelor/Higher REL (ACS 5-Yr),N,1,0,REL,Female 25+ at/Above Poverty: Bachelor/Higher REL,,Female 25+ at/Above Poverty,Bachelor/Higher REL
ACS1418_09,139,ACSP16POV,2018 Population 16+ whom Poverty Status is Determined (ACS 5-Yr),N,9,0,ACS,Population 16+ whom Poverty Status is Determined,y,Population 16+ whom Poverty Status is Determined,
ACS1418_09,140,MOEP16POV,2018 Population 16+ whom Poverty Status is Determined MOE (ACS 5-Yr),N,9,0,MOE,Population 16+ whom Poverty Status is Determined MOE,,Population 16+ whom Poverty Status is Determined MOE,
ACS1418_09,141,RELP16POV,2018 Population 16+ whom Poverty Status is Determined REL (ACS 5-Yr),N,1,0,REL,Population 16+ whom Poverty Status is Determined REL,,Population 16+ whom Poverty Status is Determined REL,
ACS1418_09,142,ACSP16BPOV,2018 Population 16+ Below Poverty Level (ACS 5-Yr),N,9,0,ACS,Population 16+ Below Poverty Level,y,Population 16+ Below Poverty Level,
ACS1418_09,143,MOEP16BPOV,2018 Population 16+ Below Poverty Level MOE (ACS 5-Yr),N,9,0,MOE,Population 16+ Below Poverty Level MOE,,Population 16+ Below Poverty Level MOE,
ACS1418_09,144,RELP16BPOV,2018 Population 16+ Below Poverty Level REL (ACS 5-Yr),N,1,0,REL,Population 16+ Below Poverty Level REL,,Population 16+ Below Poverty Level REL,
ACS1418_09,145,ACSMBPINLF,2018 Male 16+ Below Poverty: in Labor Force (ACS 5-Yr),N,9,0,ACS,Male 16+ Below Poverty: in Labor Force,y,Male 16+ Below Poverty,in Labor Force
ACS1418_09,146,MOEMBPINLF,2018 Male 16+ Below Poverty: in Labor Force MOE (ACS 5-Yr),N,9,0,MOE,Male 16+ Below Poverty: in Labor Force MOE,,Male 16+ Below Poverty,in Labor Force MOE
ACS1418_09,147,RELMBPINLF,2018 Male 16+ Below Poverty: in Labor Force REL (ACS 5-Yr),N,1,0,REL,Male 16+ Below Poverty: in Labor Force REL,,Male 16+ Below Poverty,in Labor Force REL
ACS1418_09,148,ACSMBPEMP,2018 Male 16+ Below Poverty: Employed (ACS 5-Yr),N,9,0,ACS,Male 16+ Below Poverty: Employed,y,Male 16+ Below Poverty,Employed
ACS1418_09,149,MOEMBPEMP,2018 Male 16+ Below Poverty: Employed MOE (ACS 5-Yr),N,9,0,MOE,Male 16+ Below Poverty: Employed MOE,,Male 16+ Below Poverty,Employed MOE
ACS1418_09,150,RELMBPEMP,2018 Male 16+ Below Poverty: Employed REL (ACS 5-Yr),N,1,0,REL,Male 16+ Below Poverty: Employed REL,,Male 16+ Below Poverty,Employed REL
ACS1418_09,151,ACSMBPUNEM,2018 Male 16+ Below Poverty: Unemployed (ACS 5-Yr),N,9,0,ACS,Male 16+ Below Poverty: Unemployed,y,Male 16+ Below Poverty,Unemployed
ACS1418_09,152,MOEMBPUNEM,2018 Male 16+ Below Poverty: Unemployed MOE (ACS 5-Yr),N,9,0,MOE,Male 16+ Below Poverty: Unemployed MOE,,Male 16+ Below Poverty,Unemployed MOE
ACS1418_09,153,RELMBPUNEM,2018 Male 16+ Below Poverty: Unemployed REL (ACS 5-Yr),N,1,0,REL,Male 16+ Below Poverty: Unemployed REL,,Male 16+ Below Poverty,Unemployed REL
ACS1418_09,154,ACSMBPNOLF,2018 Male 16+ Below Poverty: Not in Labor Force (ACS 5-Yr),N,9,0,ACS,Male 16+ Below Poverty: Not in Labor Force,y,Male 16+ Below Poverty,Not in Labor Force
ACS1418_09,155,MOEMBPNOLF,2018 Male 16+ Below Poverty: Not in Labor Force MOE (ACS 5-Yr),N,9,0,MOE,Male 16+ Below Poverty: Not in Labor Force MOE,,Male 16+ Below Poverty,Not in Labor Force MOE
ACS1418_09,156,RELMBPNOLF,2018 Male 16+ Below Poverty: Not in Labor Force REL (ACS 5-Yr),N,1,0,REL,Male 16+ Below Poverty: Not in Labor Force REL,,Male 16+ Below Poverty,Not in Labor Force REL
ACS1418_09,157,ACSFBPINLF,2018 Female 16+ Below Poverty: in Labor Force (ACS 5-Yr),N,9,0,ACS,Female 16+ Below Poverty: in Labor Force,y,Female 16+ Below Poverty,in Labor Force
ACS1418_09,158,MOEFBPINLF,2018 Female 16+ Below Poverty: in Labor Force MOE (ACS 5-Yr),N,9,0,MOE,Female 16+ Below Poverty: in Labor Force MOE,,Female 16+ Below Poverty,in Labor Force MOE
ACS1418_09,159,RELFBPINLF,2018 Female 16+ Below Poverty: in Labor Force REL (ACS 5-Yr),N,1,0,REL,Female 16+ Below Poverty: in Labor Force REL,,Female 16+ Below Poverty,in Labor Force REL
ACS1418_09,160,ACSFBPEMP,2018 Female 16+ Below Poverty: Employed (ACS 5-Yr),N,9,0,ACS,Female 16+ Below Poverty: Employed,y,Female 16+ Below Poverty,Employed
ACS1418_09,161,MOEFBPEMP,2018 Female 16+ Below Poverty: Employed MOE (ACS 5-Yr),N,9,0,MOE,Female 16+ Below Poverty: Employed MOE,,Female 16+ Below Poverty,Employed MOE
ACS1418_09,162,RELFBPEMP,2018 Female 16+ Below Poverty: Employed REL (ACS 5-Yr),N,1,0,REL,Female 16+ Below Poverty: Employed REL,,Female 16+ Below Poverty,Employed REL
ACS1418_09,163,ACSFBPUNEM,2018 Female 16+ Below Poverty: Unemployed (ACS 5-Yr),N,9,0,ACS,Female 16+ Below Poverty: Unemployed,y,Female 16+ Below Poverty,Unemployed
ACS1418_09,164,MOEFBPUNEM,2018 Female 16+ Below Poverty: Unemployed MOE (ACS 5-Yr),N,9,0,MOE,Female 16+ Below Poverty: Unemployed MOE,,Female 16+ Below Poverty,Unemployed MOE
ACS1418_09,165,RELFBPUNEM,2018 Female 16+ Below Poverty: Unemployed REL (ACS 5-Yr),N,1,0,REL,Female 16+ Below Poverty: Unemployed REL,,Female 16+ Below Poverty,Unemployed REL
ACS1418_09,166,ACSFBPNOLF,2018 Female 16+ Below Poverty: Not in Labor Force (ACS 5-Yr),N,9,0,ACS,Female 16+ Below Poverty: Not in Labor Force,y,Female 16+ Below Poverty,Not in Labor Force
ACS1418_09,167,MOEFBPNOLF,2018 Female 16+ Below Poverty: Not in Labor Force MOE (ACS 5-Yr),N,9,0,MOE,Female 16+ Below Poverty: Not in Labor Force MOE,,Female 16+ Below Poverty,Not in Labor Force MOE
ACS1418_09,168,RELFBPNOLF,2018 Female 16+ Below Poverty: Not in Labor Force REL (ACS 5-Yr),N,1,0,REL,Female 16+ Below Poverty: Not in Labor Force REL,,Female 16+ Below Poverty,Not in Labor Force REL
ACS1418_09,169,ACSP16APOV,2018 Population 16+ w/Income at/Above Poverty Level (ACS 5-Yr),N,9,0,ACS,Population 16+ w/Income at/Above Poverty Level,y,Population 16+ w/Income at/Above Poverty Level,
ACS1418_09,170,MOEP16APOV,2018 Population 16+ w/Income at/Above Poverty Level MOE (ACS 5-Yr),N,9,0,MOE,Population 16+ w/Income at/Above Poverty Level MOE,,Population 16+ w/Income at/Above Poverty Level MOE,
ACS1418_09,171,RELP16APOV,2018 Population 16+ w/Income at/Above Poverty Level REL (ACS 5-Yr),N,1,0,REL,Population 16+ w/Income at/Above Poverty Level REL,,Population 16+ w/Income at/Above Poverty Level REL,
ACS1418_09,172,ACSMAPINLF,2018 Male 16+ at/Above Poverty: in Labor Force (ACS 5-Yr),N,9,0,ACS,Male 16+ at/Above Poverty: in Labor Force,y,Male 16+ at/Above Poverty,in Labor Force
ACS1418_09,173,MOEMAPINLF,2018 Male 16+ at/Above Poverty: in Labor Force MOE (ACS 5-Yr),N,9,0,MOE,Male 16+ at/Above Poverty: in Labor Force MOE,,Male 16+ at/Above Poverty,in Labor Force MOE
ACS1418_09,174,RELMAPINLF,2018 Male 16+ at/Above Poverty: in Labor Force REL (ACS 5-Yr),N,1,0,REL,Male 16+ at/Above Poverty: in Labor Force REL,,Male 16+ at/Above Poverty,in Labor Force REL
ACS1418_09,175,ACSMAPEMP,2018 Male 16+ at/Above Poverty: Employed (ACS 5-Yr),N,9,0,ACS,Male 16+ at/Above Poverty: Employed,y,Male 16+ at/Above Poverty,Employed
ACS1418_09,176,MOEMAPEMP,2018 Male 16+ at/Above Poverty: Employed MOE (ACS 5-Yr),N,9,0,MOE,Male 16+ at/Above Poverty: Employed MOE,,Male 16+ at/Above Poverty,Employed MOE
ACS1418_09,177,RELMAPEMP,2018 Male 16+ at/Above Poverty: Employed REL (ACS 5-Yr),N,1,0,REL,Male 16+ at/Above Poverty: Employed REL,,Male 16+ at/Above Poverty,Employed REL
ACS1418_09,178,ACSMAPUNEM,2018 Male 16+ at/Above Poverty: Unemployed (ACS 5-Yr),N,9,0,ACS,Male 16+ at/Above Poverty: Unemployed,y,Male 16+ at/Above Poverty,Unemployed
ACS1418_09,179,MOEMAPUNEM,2018 Male 16+ at/Above Poverty: Unemployed MOE (ACS 5-Yr),N,9,0,MOE,Male 16+ at/Above Poverty: Unemployed MOE,,Male 16+ at/Above Poverty,Unemployed MOE
ACS1418_09,180,RELMAPUNEM,2018 Male 16+ at/Above Poverty: Unemployed REL (ACS 5-Yr),N,1,0,REL,Male 16+ at/Above Poverty: Unemployed REL,,Male 16+ at/Above Poverty,Unemployed REL
ACS1418_09,181,ACSMAPNOLF,2018 Male 16+ at/Above Poverty: Not in Labor Force (ACS 5-Yr),N,9,0,ACS,Male 16+ at/Above Poverty: Not in Labor Force,y,Male 16+ at/Above Poverty,Not in Labor Force
ACS1418_09,182,MOEMAPNOLF,2018 Male 16+ at/Above Poverty: Not in Labor Force MOE (ACS 5-Yr),N,9,0,MOE,Male 16+ at/Above Poverty: Not in Labor Force MOE,,Male 16+ at/Above Poverty,Not in Labor Force MOE
ACS1418_09,183,RELMAPNOLF,2018 Male 16+ at/Above Poverty: Not in Labor Force REL (ACS 5-Yr),N,1,0,REL,Male 16+ at/Above Poverty: Not in Labor Force REL,,Male 16+ at/Above Poverty,Not in Labor Force REL
ACS1418_09,184,ACSFAPINLF,2018 Female 16+ at/Above Poverty: in Labor Force (ACS 5-Yr),N,9,0,ACS,Female 16+ at/Above Poverty: in Labor Force,y,Female 16+ at/Above Poverty,in Labor Force
ACS1418_09,185,MOEFAPINLF,2018 Female 16+ at/Above Poverty: in Labor Force MOE (ACS 5-Yr),N,9,0,MOE,Female 16+ at/Above Poverty: in Labor Force MOE,,Female 16+ at/Above Poverty,in Labor Force MOE
ACS1418_09,186,RELFAPINLF,2018 Female 16+ at/Above Poverty: in Labor Force REL (ACS 5-Yr),N,1,0,REL,Female 16+ at/Above Poverty: in Labor Force REL,,Female 16+ at/Above Poverty,in Labor Force REL
ACS1418_09,187,ACSFAPEMP,2018 Female 16+ at/Above Poverty: Employed (ACS 5-Yr),N,9,0,ACS,Female 16+ at/Above Poverty: Employed,y,Female 16+ at/Above Poverty,Employed
ACS1418_09,188,MOEFAPEMP,2018 Female 16+ at/Above Poverty: Employed MOE (ACS 5-Yr),N,9,0,MOE,Female 16+ at/Above Poverty: Employed MOE,,Female 16+ at/Above Poverty,Employed MOE
ACS1418_09,189,RELFAPEMP,2018 Female 16+ at/Above Poverty: Employed REL (ACS 5-Yr),N,1,0,REL,Female 16+ at/Above Poverty: Employed REL,,Female 16+ at/Above Poverty,Employed REL
ACS1418_09,190,ACSFAPUNEM,2018 Female 16+ at/Above Poverty: Unemployed (ACS 5-Yr),N,9,0,ACS,Female 16+ at/Above Poverty: Unemployed,y,Female 16+ at/Above Poverty,Unemployed
ACS1418_09,191,MOEFAPUNEM,2018 Female 16+ at/Above Poverty: Unemployed MOE (ACS 5-Yr),N,9,0,MOE,Female 16+ at/Above Poverty: Unemployed MOE,,Female 16+ at/Above Poverty,Unemployed MOE
ACS1418_09,192,RELFAPUNEM,2018 Female 16+ at/Above Poverty: Unemployed REL (ACS 5-Yr),N,1,0,REL,Female 16+ at/Above Poverty: Unemployed REL,,Female 16+ at/Above Poverty,Unemployed REL
ACS1418_09,193,ACSFAPNOLF,2018 Female 16+ at/Above Poverty: Not in Labor Force (ACS 5-Yr),N,9,0,ACS,Female 16+ at/Above Poverty: Not in Labor Force,y,Female 16+ at/Above Poverty,Not in Labor Force
ACS1418_09,194,MOEFAPNOLF,2018 Female 16+ at/Above Poverty: Not in Labor Force MOE (ACS 5-Yr),N,9,0,MOE,Female 16+ at/Above Poverty: Not in Labor Force MOE,,Female 16+ at/Above Poverty,Not in Labor Force MOE
ACS1418_09,195,RELFAPNOLF,2018 Female 16+ at/Above Poverty: Not in Labor Force REL (ACS 5-Yr),N,1,0,REL,Female 16+ at/Above Poverty: Not in Labor Force REL,,Female 16+ at/Above Poverty,Not in Labor Force REL
ACS1418_10,1,ACSWHTPOV,2018 White Pop: Poverty Status is Determined (ACS 5-Yr),N,9,0,ACS,White Pop: Poverty Status is Determined,y,White Pop,Poverty Status is Determined
ACS1418_10,2,MOEWHTPOV,2018 White Pop: Poverty Status is Determined MOE (ACS 5-Yr),N,9,0,MOE,White Pop: Poverty Status is Determined MOE,,White Pop,Poverty Status is Determined MOE
ACS1418_10,3,RELWHTPOV,2018 White Pop: Poverty Status is Determined REL (ACS 5-Yr),N,1,0,REL,White Pop: Poverty Status is Determined REL,,White Pop,Poverty Status is Determined REL
ACS1418_10,4,ACSWHTBPOV,2018 White Pop Below Poverty Level (ACS 5-Yr),N,9,0,ACS,White Pop Below Poverty Level,y,White Pop Below Poverty Level,
ACS1418_10,5,MOEWHTBPOV,2018 White Pop Below Poverty Level MOE (ACS 5-Yr),N,9,0,MOE,White Pop Below Poverty Level MOE,,White Pop Below Poverty Level MOE,
ACS1418_10,6,RELWHTBPOV,2018 White Pop Below Poverty Level REL (ACS 5-Yr),N,1,0,REL,White Pop Below Poverty Level REL,,White Pop Below Poverty Level REL,
ACS1418_10,7,ACSWHTAPOV,2018 White Pop at/Above Poverty Level (ACS 5-Yr),N,9,0,ACS,White Pop at/Above Poverty Level,y,White Pop at/Above Poverty Level,
ACS1418_10,8,MOEWHTAPOV,2018 White Pop at/Above Poverty Level MOE (ACS 5-Yr),N,9,0,MOE,White Pop at/Above Poverty Level MOE,,White Pop at/Above Poverty Level MOE,
ACS1418_10,9,RELWHTAPOV,2018 White Pop at/Above Poverty Level REL (ACS 5-Yr),N,1,0,REL,White Pop at/Above Poverty Level REL,,White Pop at/Above Poverty Level REL,
ACS1418_10,10,ACSBLKPOV,2018 Black Pop: Poverty Status is Determined (ACS 5-Yr),N,9,0,ACS,Black Pop: Poverty Status is Determined,y,Black Pop,Poverty Status is Determined
ACS1418_10,11,MOEBLKPOV,2018 Black Pop: Poverty Status is Determined MOE (ACS 5-Yr),N,9,0,MOE,Black Pop: Poverty Status is Determined MOE,,Black Pop,Poverty Status is Determined MOE
ACS1418_10,12,RELBLKPOV,2018 Black Pop: Poverty Status is Determined REL (ACS 5-Yr),N,1,0,REL,Black Pop: Poverty Status is Determined REL,,Black Pop,Poverty Status is Determined REL
ACS1418_10,13,ACSBLKBPOV,2018 Black Pop Below Poverty Level (ACS 5-Yr),N,9,0,ACS,Black Pop Below Poverty Level,y,Black Pop Below Poverty Level,
ACS1418_10,14,MOEBLKBPOV,2018 Black Pop Below Poverty Level MOE (ACS 5-Yr),N,9,0,MOE,Black Pop Below Poverty Level MOE,,Black Pop Below Poverty Level MOE,
ACS1418_10,15,RELBLKBPOV,2018 Black Pop Below Poverty Level REL (ACS 5-Yr),N,1,0,REL,Black Pop Below Poverty Level REL,,Black Pop Below Poverty Level REL,
ACS1418_10,16,ACSBLKAPOV,2018 Black Pop at/Above Poverty Level (ACS 5-Yr),N,9,0,ACS,Black Pop at/Above Poverty Level,y,Black Pop at/Above Poverty Level,
ACS1418_10,17,MOEBLKAPOV,2018 Black Pop at/Above Poverty Level MOE (ACS 5-Yr),N,9,0,MOE,Black Pop at/Above Poverty Level MOE,,Black Pop at/Above Poverty Level MOE,
ACS1418_10,18,RELBLKAPOV,2018 Black Pop at/Above Poverty Level REL (ACS 5-Yr),N,1,0,REL,Black Pop at/Above Poverty Level REL,,Black Pop at/Above Poverty Level REL,
ACS1418_10,19,ACSAIPOV,2018 American Indian Pop: Poverty Status is Determined (ACS 5-Yr),N,9,0,ACS,American Indian Pop: Poverty Status is Determined,y,American Indian Pop,Poverty Status is Determined
ACS1418_10,20,MOEAIPOV,2018 American Indian Pop: Poverty Status is Determined MOE (ACS 5-Yr),N,9,0,MOE,American Indian Pop: Poverty Status is Determined MOE,,American Indian Pop,Poverty Status is Determined MOE
ACS1418_10,21,RELAIPOV,2018 American Indian Pop: Poverty Status is Determined REL (ACS 5-Yr),N,1,0,REL,American Indian Pop: Poverty Status is Determined REL,,American Indian Pop,Poverty Status is Determined REL
ACS1418_10,22,ACSAIBPOV,2018 American Indian Pop Below Poverty Level (ACS 5-Yr),N,9,0,ACS,American Indian Pop Below Poverty Level,y,American Indian Pop Below Poverty Level,
ACS1418_10,23,MOEAIBPOV,2018 American Indian Pop Below Poverty Level MOE (ACS 5-Yr),N,9,0,MOE,American Indian Pop Below Poverty Level MOE,,American Indian Pop Below Poverty Level MOE,
ACS1418_10,24,RELAIBPOV,2018 American Indian Pop Below Poverty Level REL (ACS 5-Yr),N,1,0,REL,American Indian Pop Below Poverty Level REL,,American Indian Pop Below Poverty Level REL,
ACS1418_10,25,ACSAIAPOV,2018 American Indian Pop at/Above Poverty Level (ACS 5-Yr),N,9,0,ACS,American Indian Pop at/Above Poverty Level,y,American Indian Pop at/Above Poverty Level,
ACS1418_10,26,MOEAIAPOV,2018 American Indian Pop at/Above Poverty Level MOE (ACS 5-Yr),N,9,0,MOE,American Indian Pop at/Above Poverty Level MOE,,American Indian Pop at/Above Poverty Level MOE,
ACS1418_10,27,RELAIAPOV,2018 American Indian Pop at/Above Poverty Level REL (ACS 5-Yr),N,1,0,REL,American Indian Pop at/Above Poverty Level REL,,American Indian Pop at/Above Poverty Level REL,
ACS1418_10,28,ACSASNPOV,2018 Asian Pop: Poverty Status is Determined (ACS 5-Yr),N,9,0,ACS,Asian Pop: Poverty Status is Determined,y,Asian Pop,Poverty Status is Determined
ACS1418_10,29,MOEASNPOV,2018 Asian Pop: Poverty Status is Determined MOE (ACS 5-Yr),N,9,0,MOE,Asian Pop: Poverty Status is Determined MOE,,Asian Pop,Poverty Status is Determined MOE
ACS1418_10,30,RELASNPOV,2018 Asian Pop: Poverty Status is Determined REL (ACS 5-Yr),N,1,0,REL,Asian Pop: Poverty Status is Determined REL,,Asian Pop,Poverty Status is Determined REL
ACS1418_10,31,ACSASNBPOV,2018 Asian Pop Below Poverty Level (ACS 5-Yr),N,9,0,ACS,Asian Pop Below Poverty Level,y,Asian Pop Below Poverty Level,
ACS1418_10,32,MOEASNBPOV,2018 Asian Pop Below Poverty Level MOE (ACS 5-Yr),N,9,0,MOE,Asian Pop Below Poverty Level MOE,,Asian Pop Below Poverty Level MOE,
ACS1418_10,33,RELASNBPOV,2018 Asian Pop Below Poverty Level REL (ACS 5-Yr),N,1,0,REL,Asian Pop Below Poverty Level REL,,Asian Pop Below Poverty Level REL,
ACS1418_10,34,ACSASNAPOV,2018 Asian Pop at/Above Poverty Level (ACS 5-Yr),N,9,0,ACS,Asian Pop at/Above Poverty Level,y,Asian Pop at/Above Poverty Level,
ACS1418_10,35,MOEASNAPOV,2018 Asian Pop at/Above Poverty Level MOE (ACS 5-Yr),N,9,0,MOE,Asian Pop at/Above Poverty Level MOE,,Asian Pop at/Above Poverty Level MOE,
ACS1418_10,36,RELASNAPOV,2018 Asian Pop at/Above Poverty Level REL (ACS 5-Yr),N,1,0,REL,Asian Pop at/Above Poverty Level REL,,Asian Pop at/Above Poverty Level REL,
ACS1418_10,37,ACSPIPOV,2018 Pacific Islander Pop: Poverty Status is Determined (ACS 5-Yr),N,9,0,ACS,Pacific Islander Pop: Poverty Status is Determined,y,Pacific Islander Pop,Poverty Status is Determined
ACS1418_10,38,MOEPIPOV,2018 Pacific Islander Pop: Poverty Status is Determined MOE (ACS 5-Yr),N,9,0,MOE,Pacific Islander Pop: Poverty Status is Determined MOE,,Pacific Islander Pop,Poverty Status is Determined MOE
ACS1418_10,39,RELPIPOV,2018 Pacific Islander Pop: Poverty Status is Determined REL (ACS 5-Yr),N,1,0,REL,Pacific Islander Pop: Poverty Status is Determined REL,,Pacific Islander Pop,Poverty Status is Determined REL
ACS1418_10,40,ACSPIBPOV,2018 Pacific Islander Pop Below Poverty Level (ACS 5-Yr),N,9,0,ACS,Pacific Islander Pop Below Poverty Level,y,Pacific Islander Pop Below Poverty Level,
