code,logPOP_effect,dPOP_effect,logPOP_cause,dPOP_cause,legend_logPOP,legend_dPOP,0-19_effect,20-39_effect,40-59_effect,60-79_effect,80+_effect,0-19_cause,20-39_cause,40-59_cause,60-79_cause,80+_cause,legend_0-19,legend_20-39,legend_40-59,legend_60-79,legend_80+,d1PHHS_effect,d2PHHS_effect,d3PHHS_effect,d4PHHS_effect,d5PHHS_effect,d6+PHHS_effect,dCER_effect,dHHS_effect,d1PHHS_cause,d2PHHS_cause,d3PHHS_cause,d4PHHS_cause,d5PHHS_cause,d6+PHHS_cause,dCER_cause,dHHS_cause,legend_d1PHHS,legend_d2PHHS,legend_d3PHHS,legend_d4PHHS,legend_d5PHHS,legend_d6+PHHS,legend_dCER,legend_dHHS,days_since_100+_cases_effect,cases_effect,days_since_100+_cases_cause,cases_cause,legend_days_since_100+,legend_cases
E08000021,1.1936247,1.2203518,1.1902677612160864,0.9495644787343235,Total Population,Population Density,0.5016248,0.11552714,-1.2064073999999998,1.3002368,-1.2847545,0.07574319591797152,2.085845503824706,-2.805020561510631,-1.1552368514962488,-0.8658197882205422,Ages 0-19,Ages 20-39,Ages 40-59,Ages 60-79,Ages 80+,1.4235574,0.95686114,0.845662,1.9693421000000002,1.4465916,3.051903,0.6038654999999999,0.53603625,1.000861314245469,-0.8951845902300389,-0.4394791049498939,-0.8809274903677692,0.0957722116061662,0.9980053260151146,1.3169925656658414,-0.28487653206636715,1 Person Household,2 People Household,3 People Household,4 People Household,5 People Household,6+ People Household,Residents in  Communal Establishments,Mean Household Size,1.9841334,1.4627789,0.6596285617297535,1.9052077474871651,Days Since the 100th Case,Total Cases
E08000022,1.2349486,1.2011178,0.5233083277017019,0.9100123466330626,Total Population,Population Density,-0.067596555,2.647335,1.1551626,1.997818,0.020805592,-0.5498955937093021,-0.1407928642500153,0.5498847256640337,0.2025022314155289,0.04104826169177867,Ages 0-19,Ages 20-39,Ages 40-59,Ages 60-79,Ages 80+,1.4895221,1.1010022,-0.18498997,1.7221342,1.1295732,1.4105444,1.3077416000000002,-0.18891409,1.5317623844668435,0.6122998802658773,1.1116787092272031,-0.19677451626989526,-1.6263881062129681,-1.0143812876571014,-1.0922148695690999,-1.3781574889361974,1 Person Household,2 People Household,3 People Household,4 People Household,5 People Household,6+ People Household,Residents in  Communal Establishments,Mean Household Size,1.9036933,1.3443121999999998,0.3499017350080871,0.9227063624345296,Days Since the 100th Case,Total Cases
E08000023,1.2502947,1.1771234,-0.03522317144996462,0.8622597552129031,Total Population,Population Density,-0.053806763,2.555352,0.93684614,2.020168,0.057933874,-0.5347065373621823,-0.05659803973080037,0.15540919305373585,0.2491903369181576,0.0700206626669306,Ages 0-19,Ages 20-39,Ages 40-59,Ages 60-79,Ages 80+,1.5240851999999998,1.1423377000000001,-0.56373996,1.9118743999999999,1.2488121,1.6133541999999998,1.1820863000000001,-0.17766729,1.7506808767224564,0.22929940931536666,1.6680105235918383,-0.6909393930659001,-1.2801149804698884,-0.763572508923764,-0.9005305083130816,-1.3591842790918982,1 Person Household,2 People Household,3 People Household,4 People Household,5 People Household,6+ People Household,Residents in  Communal Establishments,Mean Household Size,1.8787215,1.3041999,0.2614083559447538,0.7437202339241278,Days Since the 100th Case,Total Cases
E08000024,1.2052656000000002,1.1217933999999998,1.0505232021191107,0.7576779072074866,Total Population,Population Density,-0.11134688599999999,2.2736633,0.7491693,1.9908568,-0.3682288,-0.5980771349985232,0.19939740004986195,-0.13889636073410047,0.18804812485715286,-0.24930651797963063,Ages 0-19,Ages 20-39,Ages 40-59,Ages 60-79,Ages 80+,1.3921322,1.1413075000000001,-0.71195406,1.7348508000000002,1.314273,1.8485183999999997,0.87307686,0.28045237,0.7060393833511519,0.005044724659856242,1.8848616243748577,-0.225964530192499,-1.0581291361302398,-0.476075855623282,-0.27805394485861107,-0.6489238591213803,1 Person Household,2 People Household,3 People Household,4 People Household,5 People Household,6+ People Household,Residents in  Communal Establishments,Mean Household Size,1.9273673999999998,1.4787534,0.43839511407142034,1.506459077032544,Days Since the 100th Case,Total Cases
E08000025,0.55383605,1.3557441000000001,3.555331672521937,1.283115857352964,Total Population,Population Density,2.7192445,1.0565616000000002,-0.7806196999999999,1.1058728999999998,-1.688764,2.450332482703741,1.2763930789121105,-2.160893168135417,-1.5372258765127356,-1.117808924187735,Ages 0-19,Ages 20-39,Ages 40-59,Ages 60-79,Ages 80+,1.2992607,0.32767022,1.4629825,2.065964,0.6893668000000001,4.36279,0.66430944,1.7888508,-0.12496484094944806,-2.0721242315133517,-1.417776819451508,-1.34812395452045,1.9167418516281827,3.5141156525310393,0.6805565986971635,1.7333969267656006,1 Person Household,2 People Household,3 People Household,4 People Household,5 People Household,6+ People Household,Residents in  Communal Establishments,Mean Household Size,2.0671003,0.11537058,0.96935538845142,3.0743583762437328,Days Since the 100th Case,Total Cases
E08000026,1.1548798,1.3212031000000002,1.5450404133267457,1.184634187573712,Total Population,Population Density,1.2007364,0.16312608,-1.2068272,1.1665178999999999,-1.6459157,0.8386983632363281,2.0451684025772208,-2.8057306347702355,-1.415988899842109,-1.0915035885381124,Ages 0-19,Ages 20-39,Ages 40-59,Ages 60-79,Ages 80+,1.3227109,0.9078413000000001,0.541094,1.8063725,1.2791156000000001,2.7889682999999996,0.5822727,0.9990082,0.0692059772315269,-1.0247290707885346,0.02703240708772833,-0.3989252703102712,0.8756684333522915,0.6670645853593123,1.4842253908375007,0.36071602350373505,1 Person Household,2 People Household,3 People Household,4 People Household,5 People Household,6+ People Household,Residents in  Communal Establishments,Mean Household Size,1.972838,1.4236863000000002,0.6153818721980869,1.2349008490553444,Days Since the 100th Case,Total Cases
E08000027,1.1824322,1.2863597,1.3068601042734076,1.0967515702897355,Total Population,Population Density,0.68073314,2.6383326,0.72586256,1.9191128,0.21475874,0.27189715733544156,-0.13253984476756253,-0.1735052321981104,0.04108460602147753,0.19530926327280587,Ages 0-19,Ages 20-39,Ages 40-59,Ages 60-79,Ages 80+,1.2643356000000001,1.1306194,-0.07781932,1.4737917,1.4516196000000001,2.3421437999999997,1.2692857,0.98063624,-0.3917052208354384,-0.14225472632762715,0.953391925617746,0.30657401829703274,-0.0001354557770440851,0.12139234430806237,-1.0356950858028875,0.3347921432017589,1 Person Household,2 People Household,3 People Household,4 People Household,5 People Household,6+ People Household,Residents in  Communal Establishments,Mean Household Size,1.9841334,1.47327,0.6596285617297535,1.4697448077660404,Days Since the 100th Case,Total Cases
E08000028,1.1785858999999999,1.3283001,1.3437648640028084,1.203795623606856,Total Population,Population Density,2.189334,1.9049965,0.31175559999999997,1.3639718,-1.2131046,1.8977363061243444,0.5303357679482998,-0.7447110575462947,-1.032934290348647,-0.8201111363627405,Ages 0-19,Ages 20-39,Ages 40-59,Ages 60-79,Ages 80+,1.2607231,0.63550186,0.22231135,1.7109098000000003,0.9791939000000001,3.7255826,1.3979517,1.6410255,-0.417782302652452,-1.5866862378914162,0.5071671713604513,-0.17132825788140618,1.4934405207784662,1.9378080024432762,-1.2188496905853021,1.386192519525535,1 Person Household,2 People Household,3 People Household,4 People Household,5 People Household,6+ People Household,Residents in  Communal Establishments,Mean Household Size,1.9954922,1.491172,0.7038752512614201,1.6572171890993843,Days Since the 100th Case,Total Cases
E08000029,1.2318677,0.90409696,0.5984124604092782,0.3922123928452143,Total Population,Population Density,0.7730246999999999,2.9821798999999998,0.98593944,1.9388713,0.68417794,0.3728068554613273,-0.4498710096708842,0.2381282423640756,0.08120590587101181,0.6064470414131886,Ages 0-19,Ages 20-39,Ages 40-59,Ages 60-79,Ages 80+,1.2938309,1.1028701,0.39575374,0.94064564,1.4290192,2.1111302000000003,1.3095370000000002,0.937343,-0.1681775545112442,-0.34663278546438114,0.24684324316051223,1.1190026477286739,0.27000864867645413,-0.15782282513838725,-1.094810453792938,0.2739502733123368,1 Person Household,2 People Household,3 People Household,4 People Household,5 People Household,6+ People Household,Residents in  Communal Establishments,Mean Household Size,1.9502602999999998,1.3101435,0.5268884931347536,0.7725976805070555,Days Since the 100th Case,Total Cases
E08000030,1.2023091000000001,1.2288613000000002,1.0881713194908451,0.9674755707418594,Total Population,Population Density,1.7946060000000001,2.2641199,0.20703754,1.6231453000000002,-0.39509675,1.4787573473069482,0.20802127834841294,-0.8807224660685783,-0.5387314996815351,-0.26857557811841337,Ages 0-19,Ages 20-39,Ages 40-59,Ages 60-79,Ages 80+,1.243164,0.97009194,0.59980947,1.6996993000000002,1.1847191000000001,3.4458937999999995,1.3740143999999999,1.4748849,-0.5409003528452085,-0.8575459526608201,-0.06224153782411176,-0.1462475059580076,1.1060267565809885,1.5237885666578854,-1.1859849426142617,1.0812197668219699,1 Person Household,2 People Household,3 People Household,4 People Household,5 People Household,6+ People Household,Residents in  Communal Establishments,Mean Household Size,1.9954922,1.4463803999999998,0.7038752512614201,1.3311259652843583,Days Since the 100th Case,Total Cases
E08000031,1.2125876,1.3276566,0.9493248428600015,1.202029013597976,Total Population,Population Density,1.4630723,1.9394194,0.33722478,1.494728,-0.43384188,1.1226320690882226,0.4996260811278859,-0.71128714510928,-0.7837005784571064,-0.29621173647977966,Ages 0-19,Ages 20-39,Ages 40-59,Ages 60-79,Ages 80+,1.3562868000000001,0.8390421999999998,0.5478923000000001,1.8012694,1.0590323999999998,3.1209477999999997,0.75194305,1.0537187,0.36793899851569495,-1.1868609410550595,0.016711460272195312,-0.386028446934535,1.3555273844895028,1.0869909831600073,0.1279127968781837,0.4383384677657028,1 Person Household,2 People Household,3 People Household,4 People Household,5 People Household,6+ People Household,Residents in  Communal Establishments,Mean Household Size,2.018574,1.4106531999999998,0.7923686303247535,1.1829838246614894,Days Since the 100th Case,Total Cases
E08000032,1.0349302,0.9901261999999998,2.2206984657676028,0.53020870976899,Total Population,Population Density,2.9463183999999996,2.1845431,0.11534287,1.3938892,-1.3835534,2.684036408030891,0.279812679947979,-0.9983502629679011,-0.9757781628887437,-0.928311077832606,Ages 0-19,Ages 20-39,Ages 40-59,Ages 60-79,Ages 80+,1.2318155000000002,0.6293755999999999,1.5726148000000002,2.0162033999999998,1.0997763999999999,4.368914599999999,0.78100944,1.8515157,-0.6172517004550477,-1.5974498180999133,-1.5975677001945463,-1.0676812946958065,1.2797395440111614,3.5748637832545835,0.010672591187466737,1.9428314768283248,1 Person Household,2 People Household,3 People Household,4 People Household,5 People Household,6+ People Household,Residents in  Communal Establishments,Mean Household Size,1.9388796999999998,0.80585897,0.48264180360308695,2.660994460890394,Days Since the 100th Case,Total Cases
E08000033,1.2335563999999999,0.5524190999999999,0.5581844865696636,-0.12942809123313181,Total Population,Population Density,0.80821013,2.7619287999999997,1.2357806999999998,1.8751199,-0.74975693,0.411243014779738,-0.24611784775251908,0.7185254932847862,-0.047405842633529975,-0.51529520737502,Ages 0-19,Ages 20-39,Ages 40-59,Ages 60-79,Ages 80+,1.4148306000000002,1.1430907,0.5852819,1.7845893,1.4331173000000001,2.4630396,1.424282,0.36464292,0.9204548551695285,0.053186813494109156,-0.0401301167010822,-0.34454800815623776,-0.4546717481503785,0.26787603718640873,-1.2544525025880913,-0.5274437398400091,1 Person Household,2 People Household,3 People Household,4 People Household,5 People Household,6+ People Household,Residents in  Communal Establishments,Mean Household Size,1.8375669,1.399252,0.12866828734975388,1.1385002986996575,Days Since the 100th Case,Total Cases
E08000034,1.1070107,0.8501936,1.862202422564942,0.30862623078022117,Total Population,Population Density,1.3028103000000002,2.335152,0.7158078,1.7049929,-0.90145725,0.9493738348068013,0.14375623058485537,-0.18833733349317477,-0.3813015747437717,-0.6170137787398743,Ages 0-19,Ages 20-39,Ages 40-59,Ages 60-79,Ages 80+,1.3126836000000002,1.0803993,0.9403213,1.7558091,1.4455806999999998,3.2620127,0.8308715,1.0546017,-0.015320282674430584,-0.4633822181329608,-0.5863465725559576,-0.2750491177985569,0.10990732151065497,1.2724604099961625,-0.15738357289971136,0.43959223634312145,1 Person Household,2 People Household,3 People Household,4 People Household,5 People Household,6+ People Household,Residents in  Communal Establishments,Mean Household Size,1.9273673999999998,1.3415920000000001,0.43839511407142034,2.1670081631359475,Days Since the 100th Case,Total Cases
E08000035,0.83514833,0.9788115,2.9019304674795765,0.5116758760032911,Total Population,Population Density,0.9475152,1.032045,-0.3861814,1.4045302,-1.1136024,0.5632472833129132,1.2976766503480943,-1.6360345215597847,-0.9554777151802989,-0.7560520787583442,Ages 0-19,Ages 20-39,Ages 40-59,Ages 60-79,Ages 80+,1.4127393999999998,1.1271122,0.84336454,1.9176066999999999,1.4375076,2.5286582,0.6371603,0.34704270000000004,0.9010042315170249,-0.17561679554512913,-0.43592459260980104,-0.708604761824785,-0.41372132463364514,0.34763221061139965,0.9715502763904608,-0.5526850944348394,1 Person Household,2 People Household,3 People Household,4 People Household,5 People Household,6+ People Household,Residents in  Communal Establishments,Mean Household Size,1.972838,0.42161343,0.6153818721980869,2.9004243346107375,Days Since the 100th Case,Total Cases
E08000036,1.1682190000000001,0.8258823000000001,1.4368037415629413,0.27151656201229485,Total Population,Population Density,0.40712354,2.4468586,0.9912610999999999,1.8913276,-0.60478485,-0.027911390839656502,0.04233146280914273,0.24726038973342088,-0.014929633096732208,-0.41606493932485844,Ages 0-19,Ages 20-39,Ages 40-59,Ages 60-79,Ages 80+,1.3334668,1.1273925,-0.3821511,1.6806139,1.3682017,1.7702153999999999,0.9883265,0.42887717,0.16238466505705548,0.4308490503509689,1.4017730488334565,-0.10419687487781283,-0.8396696376796451,-0.5714722759154014,-0.5485557542614411,-0.43589556811911634,1 Person Household,2 People Household,3 People Household,4 People Household,5 People Household,6+ People Household,Residents in  Communal Establishments,Mean Household Size,1.9273673999999998,1.4883194,0.43839511407142034,1.7556159708713612,Days Since the 100th Case,Total Cases
E09000002,1.2328921999999998,1.4154854,0.5742618796985869,1.512141882982199,Total Population,Population Density,4.3325624000000005,1.3252107,-0.029246982,0.78121334,-3.0221292999999996,4.144389186768074,1.042252453612348,-1.182145805907147,-2.2662308556548454,-1.903704885692911,Ages 0-19,Ages 20-39,Ages 40-59,Ages 60-79,Ages 80+,1.1486579,0.040480234,0.15263377,1.4434098999999998,-0.7870265999999999,3.865044,1.645101,1.9003679,-1.1068734195840895,-2.4555713980883063,0.6111999439383791,0.361190758327154,3.422896227402376,2.166995421686698,-1.5349871207962165,2.494501842747892,1 Person Household,2 People Household,3 People Household,4 People Household,5 People Household,6+ People Household,Residents in  Communal Establishments,Mean Household Size,1.9615586,1.275121,0.5711351826664203,0.5791481336140973,Days Since the 100th Case,Total Cases
E09000003,1.1386048,1.3683507,1.6634095099203297,1.3231952431077476,Total Population,Population Density,1.4804391000000001,1.5808616000000002,0.6917446,1.260546,-1.2053566,1.1413718463200155,0.8177204355636495,-0.2235586506601894,-1.2319221048778446,-0.8151469291915606,Ages 0-19,Ages 20-39,Ages 40-59,Ages 60-79,Ages 80+,1.1785861999999998,0.3802156,0.5854999,1.1040506,0.4386866,3.6133146000000003,0.9219804,1.8682174999999999,-0.9438915587797319,-1.9958935259109525,-0.04045999621969017,0.8983146720751,2.224288700386657,1.765751995813261,-0.40129580978144147,2.0167071269771366,1 Person Household,2 People Household,3 People Household,4 People Household,5 People Household,6+ People Household,Residents in  Communal Establishments,Mean Household Size,2.0546017,1.3718805,0.9251086989197533,1.032597037162316,Days Since the 100th Case,Total Cases
E09000004,1.2191458999999998,1.3440530000000002,0.8467169572737895,1.2481724449240559,Total Population,Population Density,1.2713016000000001,2.1142163,0.8744484,1.4621491000000002,-0.27819738,0.9152313988728757,0.3430853207053944,0.05408728415181917,-0.8457118941484328,-0.1840564555282288,Ages 0-19,Ages 20-39,Ages 40-59,Ages 60-79,Ages 80+,1.2187605,0.82456446,0.22008419,0.6035176999999999,0.8712141999999999,2.5007653,1.9217063,1.5362426000000002,-0.7020297790627948,-1.218726051474783,0.5104937834182295,1.518505306651428,1.6628073206939658,0.3137014124304526,-1.8564407555369662,1.187873604593297,1 Person Household,2 People Household,3 People Household,4 People Household,5 People Household,6+ People Household,Residents in  Communal Establishments,Mean Household Size,1.9841334,1.2835913,0.6596285617297535,0.6323957210816817,Days Since the 100th Case,Total Cases
E09000005,1.1766178999999999,1.4401696000000002,1.3621522814410632,1.7010134156882186,Total Population,Population Density,1.5595459999999999,0.98378015,0.33896370000000003,1.1206578999999999,-2.2934919999999996,1.2266068772743892,1.3395407524805794,-0.708998968112729,-1.507441125588555,-1.480751757574079,Ages 0-19,Ages 20-39,Ages 40-59,Ages 60-79,Ages 80+,1.0953498,-0.6454009,1.0835431,1.7485043000000002,-0.86049634,4.2917914,1.1815162000000001,1.3744761,-1.3655156940538893,-3.2207177442522292,-0.8105093531663321,-0.2578074433906251,3.4876378522951432,4.352880033925964,-0.8996092130194084,3.706536338609999,1 Person Household,2 People Household,3 People Household,4 People Household,5 People Household,6+ People Household,Residents in  Communal Establishments,Mean Household Size,2.0546017,1.341801,0.9251086989197533,0.9123538136327989,Days Since the 100th Case,Total Cases
E09000006,1.1764388000000001,1.1544778,1.363762897285259,0.818622220564041,Total Population,Population Density,0.99437124,2.5350194,1.3382885,1.5682530000000001,-0.13115428,0.6143090500017246,-0.03802377859458194,0.9620382824054396,-0.6436432312351675,-0.07508224185740635,Ages 0-19,Ages 20-39,Ages 40-59,Ages 60-79,Ages 80+,1.3571278999999998,1.0491238,0.0006839701700000001,1.2130975,1.3246704,1.8810616000000002,1.3257098,0.7204206,0.3756791048034882,-0.5960555605713865,0.8371231242392771,0.738651142841767,0.7410118828182525,-0.43651740573244585,-1.1180659114243874,-0.028036995561157286,1 Person Household,2 People Household,3 People Household,4 People Household,5 People Household,6+ People Household,Residents in  Communal Establishments,Mean Household Size,2.030361,1.2919592,0.83661531985642,0.6800762421022443,Days Since the 100th Case,Total Cases
E09000007,1.2124858,1.4247357,0.9507976410836235,2.010473373090798,Total Population,Population Density,-0.045411833,-0.42565113,-0.3807703,1.0260886,-2.4711578,-0.5254592660883574,2.5477312201343434,-1.6290750187408116,-1.701107950992764,-1.584993262549052,Ages 0-19,Ages 20-39,Ages 40-59,Ages 60-79,Ages 80+,1.811363,0.9186812,1.3050596,2.0731075,1.453183,2.6790404,0.59291166,-0.19985148,2.843177103638833,-0.9972655157729026,-1.162419891579345,-1.4091784543249726,-0.06437668424867446,0.5314472171287535,1.406951078612695,-1.396708468493442,1 Person Household,2 People Household,3 People Household,4 People Household,5 People Household,6+ People Household,Residents in  Communal Establishments,Mean Household Size,2.0069628,1.2424597,0.7481219407930868,0.18728146498796827,Days Since the 100th Case,Total Cases
E09000008,1.1430379,1.3670795,1.6324598460289024,1.319013802287757,Total Population,Population Density,1.9432477,1.9728688,1.0918097,1.261823,-1.7067976999999999,1.6372342507716622,0.4697436636571201,0.42751366408519703,-1.2294488884182826,-1.1288557006129267,Ages 0-19,Ages 20-39,Ages 40-59,Ages 60-79,Ages 80+,1.2735655000000001,0.680483,-0.014891179,1.4761889,0.83727854,3.1012504,1.1557772,1.4922837,-0.32375375299895215,-1.5057343448364866,0.8602184774315935,0.30221305317504166,1.7128039594626248,1.061502628480022,-0.8575057591286382,1.1109036765981162,1 Person Household,2 People Household,3 People Household,4 People Household,5 People Household,6+ People Household,Residents in  Communal Establishments,Mean Household Size,2.0423631999999996,1.3319211000000002,0.8808620093880867,0.8707329703709719,Days Since the 100th Case,Total Cases
E09000009,1.1700456,1.4202273,1.4210494546079366,1.5378310675526206,Total Population,Population Density,1.6455723999999998,1.495068,0.9088584999999999,1.1756421000000001,-2.0304491999999996,1.319090555472357,0.8932684925023885,0.10947030235895817,-1.397943005541327,-1.3246138528984128,Ages 0-19,Ages 20-39,Ages 40-59,Ages 60-79,Ages 80+,1.1588353,-0.2556902,0.88473195,1.4535065,-0.43593760000000004,4.2737117,0.8782233,1.8306698000000001,-1.052975560892489,-2.8069521614828634,-0.4999804109597632,0.3431891419515884,3.107638101967061,3.080966001116443,-0.29177370692620047,2.8572668142782187,1 Person Household,2 People Household,3 People Household,4 People Household,5 People Household,6+ People Household,Residents in  Communal Establishments,Mean Household Size,2.0423631999999996,1.4009174,0.8808620093880867,1.144976975315516,Days Since the 100th Case,Total Cases
E09000010,1.1748285,1.3480822000000001,1.3785323879067695,1.2600041482076803,Total Population,Population Density,2.2939646000000002,1.7461883000000002,0.7531616,1.1664656,-1.7584977,2.0077480725835373,0.6715383230482073,-0.13293170323701678,-1.4160963696656457,-1.1604345912215739,Ages 0-19,Ages 20-39,Ages 40-59,Ages 60-79,Ages 80+,1.1808412,0.34773904,0.27712220000000004,0.8098963,0.20274395,3.2485917,1.2257736000000001,1.8530619,-0.9310321499899046,-2.0432709132314044,0.4251194310694595,1.2818964810576166,2.484390302771934,1.2545750046764794,-0.9695710116719202,1.9491687682699428,1 Person Household,2 People Household,3 People Household,4 People Household,5 People Household,6+ People Household,Residents in  Communal Establishments,Mean Household Size,2.018574,1.3430761999999998,0.7923686303247535,0.9176261027847261,Days Since the 100th Case,Total Cases
E09000011,1.2008935,1.4198619,1.1056323555070615,1.5357729749844211,Total Population,Population Density,1.7388322,0.66412836,0.5608377,0.9183008,-3.0563936000000003,1.4190926005844422,1.6156196792990047,-0.40961593041799277,-1.9343149030203812,-1.9233588856803734,Ages 0-19,Ages 20-39,Ages 40-59,Ages 60-79,Ages 80+,1.3294991000000003,0.47922438,0.7094568,1.6486468,0.7763890999999999,3.534847,0.69598746,1.4491336000000001,0.12770948192477222,-1.845692274234259,-0.22978021207435004,-0.03558746566772469,1.7993029794500466,1.6504856312595289,0.4274809668107006,1.037971349113125,1 Person Household,2 People Household,3 People Household,4 People Household,5 People Household,6+ People Household,Residents in  Communal Establishments,Mean Household Size,2.018574,1.2639146,0.7923686303247535,0.4969790304651862,Days Since the 100th Case,Total Cases
E09000013,1.2413564,1.427992,0.3371078679154197,1.9906158337844622,Total Population,Population Density,-0.20688747,-0.23997763,0.6358971999999999,0.9458966000000001,-3.061334,-0.7033516520992186,2.389287216471692,-0.30400314436850057,-1.872933048820099,-1.926189311266181,Ages 0-19,Ages 20-39,Ages 40-59,Ages 60-79,Ages 80+,1.594061,0.98839337,0.5511073000000001,1.9709734,1.4514711999999999,2.7982259999999997,1.1119419,0.12023819,2.1034659784151155,-0.8031819908534464,0.011828785669494642,-0.8868248109229141,0.003890412023282707,0.6785428925002918,-0.7830258069069123,-0.8861788401811411,1 Person Household,2 People Household,3 People Household,4 People Household,5 People Household,6+ People Household,Residents in  Communal Establishments,Mean Household Size,1.9954922,1.2430878,0.7038752512614201,0.21563376352175898,Days Since the 100th Case,Total Cases
E09000014,1.2085464,1.4430348999999998,1.0066213619133615,1.8135516991613794,Total Population,Population Density,0.9839804,0.44808450000000005,0.94480914,0.9052046999999999,-3.2652907000000004,0.6029868260462841,1.8012343257261176,0.16863735281039716,-1.963933243395146,-2.0429147453903034,Ages 0-19,Ages 20-39,Ages 40-59,Ages 60-79,Ages 80+,1.3322056999999998,0.5937683000000001,0.55445987,1.9426312,0.4904423,3.7142627,1.4433923999999998,1.495387,0.15130826778753564,-1.658954923573162,0.006735736196071973,-0.7887628088158148,2.1638735607497646,1.9200217006334845,-1.2799511790032174,1.116244784490628,1 Person Household,2 People Household,3 People Household,4 People Household,5 People Household,6+ People Household,Residents in  Communal Establishments,Mean Household Size,2.0069628,1.2626853999999998,0.7481219407930868,0.4868172367933808,Days Since the 100th Case,Total Cases
E09000015,1.2178978999999999,1.3892322,0.867302058485271,1.3969251164479546,Total Population,Population Density,1.3622113,1.8691162000000001,0.5547075,1.4591329,-0.8067831999999999,1.013666750100916,0.5623065567713074,-0.4181297553448047,-0.8514518815327025,-0.5537735112822082,Ages 0-19,Ages 20-39,Ages 40-59,Ages 60-79,Ages 80+,0.7928642,-0.053427495,0.9393565,0.40876698,-0.74109405,4.0845695,1.0119812,1.3088385,-2.345885845463902,-2.571098838247807,-0.5848459084596708,1.7228000434364823,3.382257999447411,2.5852365500036356,-0.5968406492004767,3.7954943662613,1 Person Household,2 People Household,3 People Household,4 People Household,5 People Household,6+ People Household,Residents in  Communal Establishments,Mean Household Size,2.0423631999999996,1.2804136000000002,0.8808620093880867,0.6130864595298532,Days Since the 100th Case,Total Cases
E09000016,1.2144982,1.1699332,0.9207217840168731,0.8482709014834059,Total Population,Population Density,0.96498895,2.121485,0.46729067,1.6235839,0.21540992,0.5822930418028911,0.3365529408556039,-0.5378623593247257,-0.5378918904021299,0.1958381880162223,Ages 0-19,Ages 20-39,Ages 40-59,Ages 60-79,Ages 80+,1.2770622999999999,0.98627484,0.13216323,0.9948753,1.1820543,2.2553452999999997,1.4599243,1.1827893,-0.29753348153649967,-0.8096197386025216,0.6417108860324482,1.0480192403031363,1.1118617859178106,0.016443108167599783,-1.3018016648729571,0.6249224804846603,1 Person Household,2 People Household,3 People Household,4 People Household,5 People Household,6+ People Household,Residents in  Communal Establishments,Mean Household Size,1.972838,1.3659466999999998,0.6153818721980869,1.0093984631699624,Days Since the 100th Case,Total Cases
E09000017,1.1911471000000002,1.2166511,1.2173599446330798,0.9418585341160898,Total Population,Population Density,1.8636646000000001,1.3961366000000002,0.40280232,1.1758053,-1.5663421,1.5524848197098915,0.9801397588454904,-0.6244607186443049,-1.3976297726308071,-1.0424007805229594,Ages 0-19,Ages 20-39,Ages 40-59,Ages 60-79,Ages 80+,1.0185428,0.30159763,0.77928656,0.92002904,0.042598195,3.5448102999999995,0.62751544,1.8874291,-1.6795012268593728,-2.1091533727404093,-0.33705632788337864,1.1454363477673561,2.649619024855271,1.664918111973994,1.080792585666093,2.6082756864115497,1 Person Household,2 People Household,3 People Household,4 People Household,5 People Household,6+ People Household,Residents in  Communal Establishments,Mean Household Size,2.0069628,1.3319653,0.7481219407930868,0.8709094193564287,Days Since the 100th Case,Total Cases
E09000018,1.208473,1.3827525,1.0076549463286315,1.3728453030396666,Total Population,Population Density,1.643432,1.1692947,0.70635235,1.1193613000000002,-2.6169860000000003,1.316789343781115,1.178351330512632,-0.2022138057459991,-1.5100503245149703,-1.6699383120825313,Ages 0-19,Ages 20-39,Ages 40-59,Ages 60-79,Ages 80+,1.1379607,0.12937734,0.32268846,1.4984693999999998,-0.21740909,4.0009556,1.1705501,1.8985363999999998,-1.1618500383271948,-2.342128408955669,0.3567577126321184,0.26125779349065537,2.903833146929559,2.4146202509225803,-0.8818101415887746,2.516069305499729,1 Person Household,2 People Household,3 People Household,4 People Household,5 People Household,6+ People Household,Residents in  Communal Establishments,Mean Household Size,2.0069628,1.2987846,0.7481219407930868,0.7163404347655963,Days Since the 100th Case,Total Cases
E09000019,1.222558,1.3712683,0.7876151584250398,2.216025687794325,Total Population,Population Density,-0.91383415,-1.9804798,-0.99629986,0.7618883000000001,-3.6839888,-1.4815640492612019,3.89890102035617,-2.472191310595422,-2.318383438769274,-2.2818117566591534,Ages 0-19,Ages 20-39,Ages 40-59,Ages 60-79,Ages 80+,1.7474227999999998,1.1389334,0.55315983,1.9310405,1.3817309,2.4553716,0.63378817,-0.3861545,2.6560214051007653,-0.03910788461846151,0.008714380142314999,-2.420361616273439,-0.7759617325482379,0.258567010464164,1.0100735323164425,-1.7301065717247666,1 Person Household,2 People Household,3 People Household,4 People Household,5 People Household,6+ People Household,Residents in  Communal Establishments,Mean Household Size,2.0069628,1.2429598999999998,0.7481219407930868,0.21075079021164211,Days Since the 100th Case,Total Cases
